tweet_id|class_pos|class_both|tweet_word_list|tweet_cmplt|class_annotated
935407991372759041|"['meaning_in_life']"|"['not_applicable']"|"['little', 'brother', 'deserves', 'world']"|'RT @oraltwjnk: my little brother deserves the world https://t.co/xNerM4NhOp'|"['social_relations']"
935413564856188928|"['safety_security']"|"['safety_security']"|"['smsacks', 'eight', 'falsification', 'maintenance', 'records']"|'RT @thenewpaper: SMRT sacks eight over falsification of maintenance records https://t.co/JmLmyrDIYB'|"['safety_security']"
935427087522865152|"['social_relations']"|"['health']"|"['come', 'hangout', 'paging', 'samir']"|'Come hangout with me &gt; Paging for Samir on #BIGOLIVE https://t.co/KsNIledwPK https://t.co/A6RlMdB3a6|"['not_applicable']"
935399270168985600|"['not_applicable']"|"['not_applicable']"|"['girl', 'influencer', 'act', 'like', 'one', 'promos', 'instagram']"|"'RT @daaauz: Girl, you’re no influencer so don’t act like one with all the “promos” on your Instagram.'"|"['not_applicable']"
935460030668685312|"['not_applicable']"|"['not_applicable']"|"['jackson', 'yee', 'yangqianxi', 'studios', 'update', 'jackson', 'birthday', 'concert', '逢凉野性', 'https']"|'RT @TFBOYS_TFGlobal: 20171128 #TFBOYS Jackson Yee Yangqianxi Studios Update  Jackson’s 17th birthday concert (逢凉野性） #易烊千玺1128十七岁生日快乐 https:…'|"['not_applicable']"
935314826594729984|"['economics']"|"['social_relations']"|"['notice', 'market', 'share', 'stagnating', 'despite', 'marketing', 'efforts', 'sure', 'maybe']"|'Do you notice your market share stagnating despite all your marketing efforts and are not sure why? Maybe you have.… https://t.co/MJCBHGvAn7|"['economics']"
935423501829251072|"['not_applicable']"|"['health']"|"['info', 'vlive', 'broadcasting', 'wings', 'tour', 'final', 'concert', 'dec', 'kst', 'need', 'need', 'buy']"|'RT @Bulletproof_SG: [INFO] VLIVE+ will be broadcasting THE WINGS TOUR THE FINAL concert on 10 Dec @ 5PM KST. You will need need buy the… '|"['not_applicable']"
935320435536797696|"['economics']"|"['health']"|"['spoonful', 'morning', 'jitters', 'marketpulse']"|'A Spoonful of Morning Jitters - MarketPulse https://t.co/9ZGlajtVyP  #OANDA'|"['economics']"
935416558964195328|"['not_applicable']"|"['health']"|"['gave', 'short', 'screentime', 'idc', 'long', 'yasss', 'bring']"|RT @doemfldpf: They gave him short screentime but idc! AS LONG AS HE'S THERE. YASSS 2018 BRING IT ON https://t.co/37n8SahR0S|"['not_applicable']"
935354856641925120|"['not_applicable']"|"['not_applicable']"|"['prince', 'kids', 'americans', 'one', 'grows', 'president', 'line', 'throne', 'sa']"|RT @GPollowitz: Prince Harry's kids will be Americans. What if one grows up to be president and is in line for the throne at the sa… |"['not_applicable']"
935320320319275008|"['meaning_in_life']"|"['meaning_in_life']"|"['urgent', 'appeal', 'cousin', 'naqibullah', 'age', 'father', 'eye', 'cancer', 'unbearable', 'pain', 'needs', 'opera']"|"'RT @Khaadima: Urgent Appeal!   My cousin, Naqibullah, age 29, father of 5, has eye cancer, is in unbearable pain &amp; needs an opera… '"|"['health']"
935393952479379456|"['not_applicable']"|"['not_applicable']"|"['copies', 'jae', 'hand', 'gestures', 'cr', 'vid', 'bandmaster']"|'RT @JAEHYUNGPARKlAN: He copies Jae hand gestures again 😂 cr vid. BandMaster https://t.co/V5wQtW8rtf'|"['not_applicable']"
935431887740313600|"['skip']"|"['not_applicable']"|"['first', 'glance', 'achieving', 'goals', 'seems', 'questio', 'pisces']"|"'At first glance, achieving your goals seems out of the questio... More for Pisces https://t.co/HF3amwEtTr'"|"['not_applicable']"
935312291641225216|"['not_applicable']"|"['not_applicable']"|"['christmas', 'markets', 'open', 'tight', 'security', 'year', 'attack']"|"Germany's Christmas markets open under tight security a year after attack.  https://t.co/Y5EtFfsDrA https://t.co/QjGKYobZ8d"|"['safety_security']"
935399605851656192|"['not_applicable']"|"['social_relations']"|"['korean', 'friend', 'muggle', 'sent', 'morning', 'said', 'amazing', 'filled', 'whole', 'page']"|"'RT @sugafull27: my korean friend (muggle) sent me this this morning!!!! he said ""they are amazing...they filled up the whole page""… '"|"['not_applicable']"
935428551049990145|"['meaning_in_life']"|"['skip']"|"['moments', 'decision', 'destiny', 'shaped', 'anthony', 'robbins']"|'RT @CHRISVOSS: It is in your moments of decision that your destiny is shaped  Anthony Robbins'|"['meaning_in_life']"
935355113811542016|"['environment']"|"['environment']"|"['watch', 'bali', 'continues', 'hurl', 'clouds', 'white', 'dark', 'grey', 'ash', 'cone']"|"'RT @ChannelNewsAsia: WATCH: #MountAgung in Bali continues to hurl clouds of white and dark grey ash about 3,000m above its cone… '"|"['environment']"
935329160616206336|"['not_applicable']"|"['not_applicable']"|"['exclusive', 'bts', 'takes', 'stage', 'dna', 'ellen', 'show']"|'RT @Bulletproof_SG: EXCLUSIVE! BTS Takes the Stage with ‘DNA’ in The Ellen Show  #방탄소년단 @BTS_twt  https://t.co/txCCIdUPLY'|"['not_applicable']"
935332998232363008|"['not_applicable']"|"['not_applicable']"|"['mingyu', 'recording', 'part', 'hello', 'producer', 'woozi', 'help', 'teaching', 'everyone', 'seventeen']"|'RT @archivemingyu: mingyu recording his part in hello with producer woozi’s help and teaching. what will he and everyone of seventeen… '|"['not_applicable']"
935389621168599040|"['not_applicable']"|"['not_applicable']"|"['exclusive', 'bts', 'takes', 'stage', 'dna', 'ellen', 'show']"|'RT @Bulletproof_SG: EXCLUSIVE! BTS Takes the Stage with ‘DNA’ in The Ellen Show  #방탄소년단 @BTS_twt  https://t.co/txCCIdUPLY'|"['not_applicable']"
935394067160088576|"['meaning_in_life']"|"['health']"|"['whoever', 'jurong', 'meet', 'lunch', 'please']"|"'Whoever is at jurong, meet me for lunch please'"|"['not_applicable']"
935437289362112512|"['not_applicable']"|"['health']"|"['info', 'vlive', 'broadcasting', 'wings', 'tour', 'final', 'concert', 'dec', 'kst', 'need', 'need', 'buy']"|'RT @Bulletproof_SG: [INFO] VLIVE+ will be broadcasting THE WINGS TOUR THE FINAL concert on 10 Dec @ 5PM KST. You will need need buy the… '|"['not_applicable']"
935335598436601858|"['not_applicable']"|"['not_applicable']"|"['never', 'thought', 'wedding', 'song', 'soundcloud']"|'RT @Mylenneriza: I never thought my wedding song would be from SoundCloud https://t.co/6vmlLHouH9|"['not_applicable']"
935392671861948417|"['not_applicable']"|"['social_relations']"|"['new', 'litter', 'pups', 'bishan', 'otter', 'family', 'brings', 'total', 'number', 'otters', 'singapore']"|'RT @STcom: New litter of pups in Bishan otter family brings total number of otters in Singapore to over 60… '|"['environment']"
935464550329090048|"['not_applicable']"|"['not_applicable']"|"['sorry', 'hear', 'look', 'please', 'provide', 'email', 'address', 'phone', 'number', 'via', 'dm', 'thanks']"|@jxcinth_ Sorry to hear that. We'll look into it. Please provide your email address and phone number via DM. Thanks.|"['not_applicable']"
935441934595661829|"['not_applicable']"|"['not_applicable']"|"['start', 'business', 'life', 'also']"|'RT @CauseWereGuys: When you start a business but you have a life also https://t.co/xnlQFBpcyy'|"['not_applicable']"
935346211891974144|"['not_applicable']"|"['not_applicable']"|"['power', 'rangers', 'movie', 'lord', 'rings']"|'@mintea Power Rangers Movie? The Lord of The Rings.'|"['not_applicable']"
935321998577737729|"['safety_security']"|"['safety_security']"|"['distinguished', 'young', 'basket', 'cases']"|'RT @Tip: Distinguished Young Basket Cases👹😈🤖🎃👽@londonjae4real @iAmYungBooke #WeWantSmoke💨 https://t.co/1DOlVbb7N1|"['not_applicable']"
935390261961617408|"['meaning_in_life']"|"['health']"|"['waiting', 'chance', 'buy', 'many', 'cute', 'stuff', 'wallet', 'crying']"|'@huqaiar i’m waiting for this chance to buy 😡😡😡 but too many cute stuff my wallet is crying'|"['economics']"
935351448782569477|"['not_applicable']"|"['not_applicable']"|"['today', 'run', 'bts', 'ep', 'kst']"|'RT @Bulletproof_SG: [TODAY] Run BTS! 2017 - EP.29 @ 9PM KST #방탄소년단 @BTS_twt https://t.co/fTwzb73zrf'|"['not_applicable']"
935431897089376256|"['health']"|"['health']"|"['understand', 'feeling', 'really', 'want', 'choice', 'sometimes', 'gotta', 'bite', 'bullet', 'jugak']"|"'@SriNurAfiqah I understand the feeling... but if you really want it and no other choice, sometimes gotta bite the bullet jugak'"|"['not_applicable']"
935364132991221760|"['not_applicable']"|"['not_applicable']"|"['chanday', 'party', 'chanyeol', 'preference', 'bingo', 'game', 'piano', 'vs', 'guitar', 'rock', 'vs', 'hiphop', 'pizza', 'vs', 'chicken']"|"'RT @qtpiebyunbaek: 2017 CHANDAY PARTY- CHANYEOL &amp; EXO-L PREFERENCE BINGO GAME  ""Piano vs Guitar"", ""Rock vs Hiphop"", ""Pizza vs Chicken""… '"|"['not_applicable']"
935447552668913665|"['not_applicable']"|"['not_applicable']"|"['operation', 'blockbuster', 'goes', 'mobile', 'targets', 'samsung', 'korean', 'users']"|"'RT @benjaminang: Operation Blockbuster #malware Goes Mobile, targets Samsung and Korean users https://t.co/cwblkbTtAw'"|"['not_applicable']"
935316200820756480|"['not_applicable']"|"['not_applicable']"|"['upcoming', 'run', 'bts', 'ep', 'tomorrow', 'nov', 'kst']"|"'RT @Bulletproof_SG: [UPCOMING] Run BTS! 2017 - EP.29 tomorrow, 28 Nov @ 9PM KST  #방탄소년단 @BTS_twt https://t.co/WLpUACH4TX'"|"['not_applicable']"
935420673974865921|"['not_applicable']"|"['not_applicable']"|"['youtube', 'series', 'foursome', 'mentioned', 'shinee', 'hey', 'little', 'girl', 'wanna', 'like', 'come', 'see', 'shinee']"|'RT @waeshinee: Youtube Series - Foursome S2E4  She mentioned SHINee!!  “Hey little girl do you wanna like come and see this SHINee… '|"['not_applicable']"
935311529054035969|"['not_applicable']"|"['not_applicable']"|"['bts', 'ellen', 'show', 'insta', 'story']"|'RT @Bulletproof_SG: BTS on The Ellen Show insta story  #방탄소년단 @BTS_twt https://t.co/KRmDbp8Rh3|"['not_applicable']"
935332709341175809|"['not_applicable']"|"['not_applicable']"|"['exclusive', 'bts', 'takes', 'stage', 'dna', 'ellen', 'show']"|'RT @Bulletproof_SG: EXCLUSIVE! BTS Takes the Stage with ‘DNA’ in The Ellen Show  #방탄소년단 @BTS_twt  https://t.co/txCCIdUPLY'|"['not_applicable']"
935344133157167104|"['meaning_in_life']"|"['health']"|"['u', 'ever', 'look', 'gorgeous', 'people', 'cry', 'rich', 'people', 'cry', 'even', 'harder']"|'do u ever look at gorgeous people and just cry or rich people and cry even harder'|"['meaning_in_life']"
935349150199070720|"['politics']"|"['politics']"|"['suu', 'kyi', 'stripped', 'freedom', 'oxford', 'response']"|'RT @STcom: Suu Kyi stripped of Freedom of Oxford over #RohingyaCrisis response https://t.co/FlShaQJYxj https://t.co/4QOJM7vb1i'|"['not_applicable']"
935417470021640192|"['not_applicable']"|"['not_applicable']"|"['virtual', 'currency', 'exist', 'based', 'technology', 'one', 'important', 'new', 'media', 'internet', 'even', 'imagi']"|RT @MeiLiu95: This virtual currency exist based on technology and one of the most important New Media: INTERNET. Can't even imagi… |"['economics']"
935463409117642753|"['not_applicable']"|"['social_relations']"|"['day']"|'RT @wenroad: 20171128 (DAY 201 '|"['not_applicable']"
935423808562802689|"['not_applicable']"|"['not_applicable']"|"['good', 'friend', 'mine', 'made', 'poster', 'duas', 'help', 'studying', 'couple', 'cc', 'questions', 'relat']"|"'RT @abdulelmi: A good friend of mine made this poster with duas to help with studying, and I’ve had a couple of cc questions relat… '"|"['not_applicable']"
935432691083706368|"['not_applicable']"|"['health']"|"['info', 'vlive', 'broadcasting', 'wings', 'tour', 'final', 'concert', 'dec', 'kst', 'need', 'need', 'buy']"|'RT @Bulletproof_SG: [INFO] VLIVE+ will be broadcasting THE WINGS TOUR THE FINAL concert on 10 Dec @ 5PM KST. You will need need buy the… '|"['not_applicable']"
935409178704715776|"['health']"|"['health']"|"['skipped', 'work', 'dragged', 'one', 'lazy', 'fuck', 'sushi']"|'skipped work and dragged one lazy fuck out for sushi https://t.co/xb1igW87Lt'|"['not_applicable']"
935427976040026112|"['social_relations']"|"['social_relations']"|"['small', 'audience', 'kpop', 'stans', 'saying', 'exo', 'seconds', 'wont', 'give', 'recognition', 'outside', 'asia']"|"'RT @BtsCrystalSnow: @OppaSlays A small audience of KPOP STANS saying ""exo"" (for 2 seconds) wont give them any recognition outside Asia… '"|"['not_applicable']"
935385395029688320|"['not_applicable']"|"['health']"|"['ill', 'keep', 'distance', 'u', 'push', 'away', 'rmbr', 'im', 'always', 'u', 'ever', 'need']"|"'RT @suaidahh: ill keep my distance if u push me away, but just rmbr im always here if u ever need me again.'"|"['social_relations']"
935357681992335361|"['not_applicable']"|"['safety_security']"|"['announcement', 'next', 'royal', 'engagement', 'forget', 'meghan', 'markle', 'give', 'become']"|"With the announcement of the next royal engagement, let's not forget what Meghan Markle had to give up to become a… https://t.co/WJaiRWDv3K"|"['not_applicable']"
935472825468469248|"['not_applicable']"|"['not_applicable']"|"['updated', 'total', 'videos', 'iu', 'iu', 'palette', 'concert', 'hk', 'playlist']"|'RT @IUmushimushi: [UPDATED] Total 134 videos  IU - 20171125 IU Palette Concert in HK Playlist:  https://t.co/dmVSrFe9CG'|"['not_applicable']"
935313777364312064|"['not_applicable']"|"['not_applicable']"|"['locked', 'show', 'details', 'come', 'inigo', 'major', 'concert', 'december', 'hope', 'got', 'tickets']"|'RT @Alco_Guerrero: We’ve locked in the show and more details will come after Inigo’s Major Concert on December 1 (hope you got tickets… '|"['not_applicable']"
935313255915859968|"['not_applicable']"|"['health']"|"['damn', 'broke', 'fml', 'person', 'wanted', 'buy', 'says', 'ts', 'allow', 'signed', 'pages']"|"@NeoNeoXY i damn broke fml 😭 but this person that i wanted to buy from says TS doesn't allow signed pages but it's… https://t.co/5bRGnzY6HZ"|"['not_applicable']"
935460979801931776|"['not_applicable']"|"['not_applicable']"|"['friends', 'friend', 'toxic', 'britney', 'spears', 'even', 'good']"|'RT @brokeangeI: me: i have 9 friends  friend: toxic by britney spears isn’t even that good  me: https://t.co/N2FDcmGbm6|"['not_applicable']"
935336454770888704|"['not_applicable']"|"['not_applicable']"|"['reggae', 'remedy', 'live', 'blujaz', 'cafe', 'photos', 'check', 'irie', 'people', 'catch', 'next', 'reggae', 'remedy', 'live']"|'Reggae Remedy live at Blujaz Cafe photos are out! Check it out Irie people. Catch them next at Reggae Remedy Live... https://t.co/tKLYdEhwco'|"['not_applicable']"
935398566146711552|"['not_applicable']"|"['not_applicable']"|"['chanday', 'party', 'chanyeol', 'preference', 'bingo', 'game', 'piano', 'vs', 'guitar', 'rock', 'vs', 'hiphop', 'pizza', 'vs', 'chicken']"|"'RT @qtpiebyunbaek: 2017 CHANDAY PARTY- CHANYEOL &amp; EXO-L PREFERENCE BINGO GAME  ""Piano vs Guitar"", ""Rock vs Hiphop"", ""Pizza vs Chicken""… '"|"['not_applicable']"
935318405212618753|"['safety_security']"|"['politics']"|"['dumbogini', 'nehru', 'passed', 'rule', 'everyone', 'register', 'job', 'officially', 'capability']"|"'@divyaspandana Dumbogini, did Nehru passed any rule that everyone to register their job officially?  Capability...?… https://t.co/OqaeNqnvxK'"|"['politics']"
935460672141512709|"['not_applicable']"|"['health']"|"['jongdae', 'helped', 'chanyeol', 'lyrics', 'writing', 'song', '어때']"|RT @qtpiebyunbaek: Jongdae helped Chanyeol with the lyrics writing for Chanyeol's self-composed song 'How Is It' (어때) https://t.co/wK5PH6gQ…|"['not_applicable']"
935386129225752576|"['not_applicable']"|"['health']"|"['said', 'going', 'get', 'milk']"|'RT @halfadams: She said she was just going out to get some milk... https://t.co/y7cnM0eC9D'|"['not_applicable']"
935389347691552768|"['health']"|"['health']"|"['lunch', 'newly', 'open', 'garanggrill', 'apex', 'henderson', 'outstanding', 'value', 'lunch', 'bowls']"|'Had lunch at the newly open garanggrill at Apex Henderson Outstanding value for the lunch bowls… https://t.co/d0pVH64BWq'|"['not_applicable']"
935470003167596544|"['not_applicable']"|"['health']"|"['info', 'vlive', 'broadcasting', 'wings', 'tour', 'final', 'concert', 'dec', 'kst', 'need', 'need', 'buy']"|'RT @Bulletproof_SG: [INFO] VLIVE+ will be broadcasting THE WINGS TOUR THE FINAL concert on 10 Dec @ 5PM KST. You will need need buy the… '|"['not_applicable']"
